time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1708009871979127300,50.76112719726562,0.9745776057243347,0.0042179482989013195,-0.017147820442914963,0.22335346043109894,0.03531529754400253,-0.0005613864050246775,-2.6910042762756348
1708009871997670100,50.77967016601563,0.9745168685913086,0.0036105108447372913,-0.01605364680290222,0.22370989620685577,0.03291045501828194,0.00014571193605661392,-2.6902945041656494
1708009872016238600,50.79823852539062,0.9747585654258728,0.003368677804246545,-0.015318010933697224,0.22270998358726501,0.03136834502220154,0.00025565270334482193,-2.6923537254333496
1708009872034794200,50.81679418945313,0.9749581217765808,0.004784869495779276,-0.0158441923558712,0.2217717468738556,0.033023230731487274,-0.002302508568391204,-2.694230079650879
1708009872053350100,50.83535009765625,0.9748263955116272,0.005346172954887152,-0.016577601432800293,0.22228410840034485,0.034704431891441345,-0.0030533107928931713,-2.693157434463501
1708009872071905500,50.85390551757813,0.9746838212013245,0.0049526202492415905,-0.015897680073976517,0.22296684980392456,0.033205173909664154,-0.0025651687756180763,-2.691772937774658
1708009872090448400,50.872448486328125,0.9748777747154236,0.004449593834578991,-0.015117145143449306,0.222182497382164,0.03145723044872284,-0.0019580910447984934,-2.6934006214141846
1708009872109016800,50.89101684570313,0.9751173853874207,0.0053215427324175835,-0.01563304103910923,0.22107355296611786,0.03284710645675659,-0.0034661605022847652,-2.695643663406372
1708009872127572500,50.909572509765624,0.9750713109970093,0.006006552372127771,-0.01651228778064251,0.221194788813591,0.03486595302820206,-0.004408784676343203,-2.695366859436035
1708009872146128100,50.92812817382813,0.9748998284339905,0.005563093349337578,-0.016062689945101738,0.2219940572977066,0.033795636147260666,-0.00371528253890574,-2.6937458515167236
1708009872164683800,50.946683837890625,0.9749912619590759,0.00474808644503355,-0.014971780590713024,0.22168771922588348,0.031305115669965744,-0.0026205687317997217,-2.6944057941436768
1708009872183226600,50.9652265625,0.9751986265182495,0.004998324438929558,-0.014882703311741352,0.22077392041683197,0.031239422038197517,-0.003177298465743661,-2.6962714195251465
1708009872201795000,50.983795166015625,0.9752530455589294,0.005949795246124268,-0.01573857292532921,0.22045059502124786,0.033327989280223846,-0.0046659731306135654,-2.6968982219696045
1708009872220350700,51.00235083007812,0.9750899076461792,0.006020084023475647,-0.01610892079770565,0.22114238142967224,0.03408484533429146,-0.004615532699972391,-2.6954755783081055
1708009872238893600,51.0208935546875,0.9751013517379761,0.005569976754486561,-0.015298842452466488,0.22116124629974365,0.032305460423231125,-0.004095572978258133,-2.6954562664031982
1708009872257462000,51.0394619140625,0.9752739071846008,0.005808151327073574,-0.014980297535657883,0.22041499614715576,0.03178590163588524,-0.004725330509245396,-2.696979522705078
1708009872276004900,51.0580048828125,0.9753864407539368,0.00659713800996542,-0.015731828287243843,0.21984170377254486,0.033596791326999664,-0.005952529143542051,-2.69812273979187
1708009872294573300,51.0765732421875,0.9752801656723022,0.006932127755135298,-0.016272922977805138,0.22026322782039642,0.03480282798409462,-0.006352923344820738,-2.6972429752349854
1708009872313116200,51.0951162109375,0.975265622138977,0.00623457133769989,-0.01571483723819256,0.2203889787197113,0.03340701013803482,-0.005233995616436005,-2.697014331817627
1708009872331684600,51.1136845703125,0.9754244685173035,0.0057191746309399605,-0.01518629677593708,0.21973581612110138,0.03214544430375099,-0.004483313765376806,-2.698374032974243
1708009872350240300,51.132240234375,0.9756126403808594,0.006183909717947245,-0.015750151127576828,0.2188463807106018,0.03344542905688286,-0.005172497592866421,-2.7001779079437256
1708009872368796000,51.1507958984375,0.9755364656448364,0.0064055235125124454,-0.016469938680529594,0.21912625432014465,0.03494889289140701,-0.0052796765230596066,-2.6995925903320312
1708009872387351600,51.1693515625,0.9754207134246826,0.005587264429777861,-0.01609211415052414,0.21969155967235565,0.03385482728481293,-0.0038292729295790195,-2.6984660625457764
1708009872405907200,51.1879072265625,0.9755207896232605,0.004993265029042959,-0.015209678560495377,0.2193242758512497,0.03187055140733719,-0.0030703695956617594,-2.69924259185791
1708009872424462800,51.206462890625,0.9757793545722961,0.005232231691479683,-0.015251708216965199,0.2181619107723236,0.03205324336886406,-0.003556331619620323,-2.7016162872314453
1708009872443018500,51.2250185546875,0.9757609963417053,0.006202712655067444,-0.01597902923822403,0.2181667536497116,0.03389681503176689,-0.005132566671818495,-2.701568841934204
1708009872461561300,51.24356127929688,0.9756385087966919,0.0059200371615588665,-0.015819909051060677,0.21873298287391663,0.033465445041656494,-0.004630977287888527,-2.7004194259643555
1708009872480129800,51.2621298828125,0.9756529927253723,0.005364283453673124,-0.014907694421708584,0.2187470942735672,0.031441740691661835,-0.003945339471101761,-2.700413703918457
1708009872498672600,51.28067260742188,0.9759008884429932,0.0059650009498000145,-0.014574470929801464,0.21764542162418365,0.03104841336607933,-0.005298390984535217,-2.7026522159576416
