time,seconds_elapsed,z,y,x
1708009821522055400,0.304055419921875,9.838089942932129,-0.06400800496339798,-0.17706887423992157
1708009821540610800,0.32261083984375,9.859625816345215,-0.07238288223743439,-0.1495514214038849
1708009821559166200,0.341166259765625,9.840482711791992,-0.08075776696205139,-0.1746760457754135
1708009821577721300,0.359721435546875,9.839286804199219,-0.06041877344250679,-0.21296121180057526
1708009821596277000,0.378277099609375,9.832108497619629,-0.07477571070194244,-0.19262222945690155
1708009821614832000,0.39683203125,9.835099220275879,-0.11665010452270508,-0.137587308883667
1708009821633387500,0.415387451171875,9.842277526855469,-0.09032905846834183,-0.1459621787071228
1708009821651943000,0.43394287109375,9.841679573059082,-0.0849452018737793,-0.18783657252788544
1708009821670498300,0.452498291015625,9.838089942932129,-0.10289137065410614,-0.1902294009923935
1708009821689053700,0.4710537109375,9.853045463562012,-0.09690931439399719,-0.13160525262355804
1708009821707608800,0.48960888671875,9.847063064575195,-0.11066804826259613,-0.12921242415905
1708009821726164500,0.50816455078125,9.828518867492676,-0.10707881301641464,-0.17347964644432068
1708009821744719600,0.5267197265625,9.838089942932129,-0.06400800496339798,-0.18544375896453857
1708009821763275000,0.54527490234375,9.836894035339355,-0.0687936544418335,-0.16271193325519562
1708009821781830400,0.563830322265625,9.847063064575195,-0.07118647545576096,-0.13280165195465088
1708009821800385800,0.5823857421875,9.841679573059082,-0.047258246690034866,-0.1579262912273407
1708009821818941200,0.600941162109375,9.851250648498535,-0.03170489892363548,-0.18305093050003052
1708009821837496600,0.61949658203125,9.841679573059082,-0.06400800496339798,-0.18544375896453857
1708009821856052000,0.638052001953125,9.839286804199219,-0.06759724020957947,-0.16390834748744965
1708009821874607000,0.656607177734375,9.828518867492676,-0.054436713457107544,-0.18903298676013947
1708009821893162500,0.67516259765625,9.80937671661377,-0.06640082597732544,-0.20458634197711945
1708009821911718000,0.6937177734375,9.811769485473633,-0.03768695518374443,-0.1621137410402298
1708009821930273300,0.712273193359375,9.8267240524292,-0.06640082597732544,-0.12921242415905
1708009821948828700,0.73082861328125,9.835099220275879,-0.1178465187549591,-0.1423729509115219
1708009821967384000,0.749384033203125,9.854840278625488,-0.07417750358581543,-0.1950150430202484
1708009821985939200,0.767939208984375,9.889535903930664,-0.06580262631177902,-0.16331014037132263
1708009822004494600,0.78649462890625,9.836296081542969,-0.17587246000766754,-0.13160525262355804
1708009822023050000,0.805050048828125,9.848857879638672,-0.08195417374372482,-0.15074782073497772
1708009822041605400,0.82360546875,9.856036186218262,-0.048454657196998596,-0.18544375896453857
1708009822060160800,0.842160888671875,9.803394317626953,-0.1621137410402298,-0.18544375896453857
1708009822078716200,0.860716064453125,9.812965393066406,-0.08793623000383377,-0.1543370634317398
1708009822097271300,0.879271240234375,9.838089942932129,-0.024526432156562805,-0.16869398951530457
1708009822115826700,0.89782666015625,9.818947792053223,-0.14835500717163086,-0.1746760457754135
1708009822134382000,0.916382080078125,9.848857879638672,-0.09571290761232376,-0.19262222945690155
1708009822152937500,0.9349375,9.857233047485352,0.022133609279990196,-0.17706887423992157
1708009822171492900,0.953492919921875,9.836296081542969,-0.08075776696205139,-0.14117653667926788
1708009822190048000,0.972048095703125,9.818349838256836,-0.11904292553663254,-0.15314064919948578
1708009822208603400,0.990603271484375,9.848857879638672,0.020937198773026466,-0.16869398951530457
1708009822227158800,1.00915869140625,9.844072341918945,-0.046061836183071136,-0.16510476171970367
1708009822245714200,1.027714111328125,9.824331283569336,-0.12801600992679596,-0.15314064919948578
1708009822264269600,1.04626953125,9.841679573059082,-0.05802594870328903,-0.16869398951530457
1708009822282825000,1.064824951171875,9.82373332977295,-0.03768695518374443,-0.18424734473228455
1708009822301380000,1.083380126953125,9.81236743927002,-0.12622138857841492,-0.1698904037475586
1708009822319935500,1.101935546875,9.829116821289062,-0.1010967567563057,-0.13998012244701385
1708009822338491000,1.120490966796875,9.843474388122559,-0.06161518394947052,-0.15672987699508667
1708009822357046300,1.13904638671875,9.850054740905762,-0.09212367236614227,-0.18783657252788544
1708009822375601700,1.1576015625,9.846465110778809,-0.11485548317432404,-0.17108681797981262
1708009822394157000,1.176156982421875,9.854840278625488,-0.09690931439399719,-0.16271193325519562
1708009822412712200,1.194712158203125,9.845867156982422,-0.08973085135221481,-0.15672987699508667
1708009822431267600,1.213267578125,9.828518867492676,-0.15314064919948578,-0.18065811693668365
1708009822449823000,1.231822998046875,9.81535816192627,-0.06999006122350693,-0.17587246000766754
1708009822468378400,1.25037841796875,9.866804122924805,-0.061016976833343506,-0.1543370634317398
1708009822486933800,1.268933837890625,9.81535816192627,-0.08434699475765228,-0.18903298676013947
1708009822505489000,1.287489013671875,9.89133071899414,0.1453639715909958,-0.21595224738121033
1708009822524044300,1.306044189453125,9.840482711791992,0.04127619042992592,-0.18544375896453857
1708009822542599700,1.324599609375,9.841081619262695,0.04127619042992592,-0.0771685317158699
1708009822561155000,1.343155029296875,9.885348320007324,0.10468599200248718,-0.05024927482008934
1708009822579710500,1.36171044921875,9.88833999633789,0.24825534224510193,-0.11246266216039658
1708009822598265900,1.380265869140625,9.913464546203613,0.32961133122444153,-0.14656038582324982
1708009822616821000,1.398821044921875,9.90987491607666,0.3439682424068451,-0.13280165195465088
1708009822635376400,1.41737646484375,9.944570541381836,0.10229317098855972,-0.1417747437953949
1708009822653931800,1.435931884765625,9.952347755432129,0.14835500717163086,-0.19561325013637543
1708009822672487200,1.454487060546875,9.93380355834961,0.36191442608833313,-0.2721835672855377
1708009822691042300,1.473042236328125,9.921838760375977,0.2991028428077698,-0.4486542344093323
1708009822709597700,1.49159765625,9.92423152923584,0.7310073375701904,-0.4307080805301666
1708009822728153000,1.510153076171875,9.850054740905762,1.0689935684204102,-0.26919254660606384
1708009822746708500,1.52870849609375,9.759725570678711,1.1467602252960205,-0.2105683982372284
1708009822765264000,1.547263916015625,9.65683364868164,1.461416482925415,-0.2602194547653198
1708009822783819300,1.5658193359375,9.54078197479248,1.3663017749786377,-0.14895321428775787
1708009822802374400,1.58437451171875,9.516854286193848,0.615553617477417,0.09930214285850525
1708009822820929800,1.6029296875,9.624530792236328,0.47676992416381836,0.24586252868175507
1708009822839485200,1.621485107421875,9.888937950134277,0.3762713670730591,0.23688943684101105
1708009822858040600,1.64004052734375,9.90688419342041,0.09511470049619675,0.04247260093688965
1708009822876595700,1.658595703125,10.019346237182617,-0.18065811693668365,-0.059820566326379776
1708009822895151000,1.677151123046875,10.12463092803955,-0.44386860728263855,-0.3762713670730591
1708009822913706500,1.69570654296875,10.01874828338623,-0.29312077164649963,-0.4546363055706024
1708009822932262000,1.714261962890625,10.112068176269531,0.22133609652519226,-0.4654040038585663
1708009822950817300,1.7328173828125,9.92423152923584,0.30508488416671753,-0.24107688665390015
1708009822969372400,1.751372314453125,9.79262638092041,0.8297112584114075,-0.12442677468061447
1708009822987927800,1.769927734375,9.619147300720215,0.8135597109794617,-0.15912270545959473
1708009823006483200,1.788483154296875,9.523433685302734,0.8452646136283875,0.08195417374372482
1708009823025038600,1.80703857421875,9.601201057434082,0.9852447509765625,0.0771685317158699
1708009823043594000,1.825593994140625,9.541379928588867,0.49292147159576416,0.1136590763926506
1708009823062149400,1.8441494140625,9.821938514709473,0.24945175647735596,-0.22492532432079315
1708009823080704500,1.86270458984375,9.841081619262695,0.24586252868175507,-0.20458634197711945
1708009823099260000,1.881260009765625,10.129416465759277,0.020338991656899452,-0.11425728350877762
1708009823117815300,1.899815185546875,10.109077453613281,-0.259621262550354,-0.18065811693668365
1708009823136370700,1.91837060546875,10.137192726135254,0.20817556977272034,-0.3720839321613312
1708009823154925800,1.93692578125,9.941579818725586,0.2955136001110077,-0.3445664644241333
1708009823173481500,1.9554814453125,9.799206733703613,-0.19202402234077454,-0.11306086927652359
1708009823192036600,1.97403662109375,9.717850685119629,0.5545366406440735,-0.09092725813388824
1708009823210592000,1.992592041015625,9.490532875061035,0.6358926296234131,-0.3433700501918793
1708009823230858800,2.012858642578125,9.19561767578125,0.7088736891746521,-0.37447673082351685
1708009823249414100,2.0314140625,9.436694145202637,0.5264210104942322,-0.035892341285943985
1708009823267969300,2.04996923828125,9.844072341918945,0.6011967062950134,0.16809579730033875
1708009823286524700,2.068524658203125,9.64367389678955,-0.29850462079048157,0.11844471842050552
1708009823305080000,2.087080078125,10.026525497436523,0.06580262631177902,-0.025722842663526535
1708009823323635500,2.105635498046875,10.01874828338623,-0.18065811693668365,-0.45104706287384033
1708009823342190800,2.12419091796875,9.990034103393555,-0.5156532526016235,-0.7058826684951782
1708009823360746000,2.14274609375,10.189236640930176,-0.3002992272377014,-0.25304099917411804
1708009823379301400,2.16130126953125,10.156335830688477,-0.745364248752594,0.3397808074951172
1708009823397856800,2.179856689453125,10.043274879455566,-0.4462614357471466,0.24047867953777313
1708009823416412200,2.198412109375,10.04148006439209,0.2763710021972656,-0.20578274130821228
1708009823434967600,2.216967529296875,9.597013473510742,0.2638086974620819,-0.3008974492549896
1708009823453522700,2.235522705078125,9.631111145019531,-0.14297115802764893,-0.23210379481315613
1708009823472078000,2.254078125,9.717850685119629,0.4145565330982208,-0.16510476171970367
1708009823490633500,2.272633544921875,9.574281692504883,0.2925225794315338,-0.4498506486415863
1708009823509188900,2.29118896484375,9.698110580444336,0.0891326442360878,-0.20578274130821228
1708009823527744300,2.309744140625,9.960722923278809,0.03170489892363548,0.05623133108019829
1708009823546299600,2.328299560546875,9.81954574584961,-0.16689938306808472,0.03768695518374443
1708009823564854800,2.346854736328125,9.853045463562012,-0.18843477964401245,-0.2267199456691742
1708009823583410200,2.36541015625,9.783055305480957,-0.17647066712379456,-0.40378883481025696
1708009823601965600,2.383965576171875,9.843474388122559,-0.3409772217273712,-0.28175488114356995
1708009823620521000,2.40252099609375,9.982257843017578,-0.21176479756832123,-0.4815555512905121
1708009823639076000,2.421076171875,9.90149974822998,0.24287149310112,-0.4785645306110382
1708009823657631500,2.439631591796875,9.873384475708008,0.19740787148475647,-0.061016976833343506
1708009823676187000,2.458186767578125,9.78544807434082,-0.5832505226135254,0.17946170270442963
1708009823694742300,2.4767421875,9.714859962463379,0.23270200192928314,0.04127619042992592
1708009823713297700,2.495297607421875,9.88415241241455,0.34576287865638733,-0.5096712112426758
1708009823731852800,2.513852783203125,9.386445045471191,-0.5353940725326538,-0.18484555184841156
1708009823750408200,2.532408203125,9.704092025756836,-0.11425728350877762,0.20937198400497437
1708009823768963600,2.550963623046875,9.707681655883789,-0.8009973764419556,0.02871387079358101
1708009823787519000,2.56951904296875,9.535996437072754,-0.9014959335327148,-0.20578274130821228
1708009823806074400,2.588074462890625,9.696913719177246,-0.5784648656845093,-0.4223332107067108
1708009823824629800,2.606629638671875,9.938589096069336,-0.25004997849464417,0.015553346835076809
1708009823843185000,2.625184814453125,9.873982429504395,-1.0923235416412354,-0.07417750358581543
1708009823861740300,2.643740234375,9.959526062011719,-0.3840480446815491,-0.07597211748361588
1708009823880295700,2.662295654296875,9.937990188598633,-0.30508488416671753,-0.388235479593277
1708009823898851000,2.68085107421875,10.026525497436523,-0.7836494445800781,-0.06041877344250679
1708009823917406500,2.699406494140625,9.877572059631348,-0.9918249845504761,0.07058826833963394
1708009823935961600,2.717961669921875,10.01874828338623,-0.3194418251514435,-0.09571290761232376
1708009823954517000,2.73651708984375,9.65683364868164,-0.9367900490760803,-0.39840495586395264
1708009823973072400,2.755072265625,9.710074424743652,-1.303490161895752,-0.3032902777194977
1708009823991627800,2.773627685546875,9.981659889221191,-0.900897741317749,-0.0023928226437419653
1708009824010183200,2.79218310546875,10.076175689697266,-0.8482556343078613,-0.13280165195465088
1708009824028738600,2.810738525390625,9.754341125488281,-1.0133603811264038,-0.4019941985607147
1708009824047293700,2.829293701171875,10.024730682373047,-0.5659025311470032,-0.5258227586746216
1708009824065849000,2.84784912109375,9.718449592590332,-0.5641079545021057,-0.09391828626394272
1708009824084404500,2.866404541015625,9.814162254333496,-0.6382854580879211,-0.04905286431312561
1708009824102959900,2.8849599609375,9.759725570678711,-0.23629122972488403,0.02632104977965355
1708009824121515300,2.903515380859375,9.7005033493042,-0.5156532526016235,-0.26620152592658997
1708009824140070400,2.9220703125,9.812965393066406,-0.1908276081085205,-0.18305093050003052
1708009824158625800,2.940625732421875,9.809974670410156,-0.6957131624221802,-0.005982056725770235
1708009824177181200,2.95918115234375,9.874580383300781,-0.6095715761184692,0.02512463741004467
1708009824195736600,2.977736572265625,9.896116256713867,-0.3002992272377014,-0.23688943684101105
1708009824214292000,2.9962919921875,9.948160171508789,-0.3290131092071533,-0.29730820655822754
1708009824232847400,3.014847412109375,9.854840278625488,-0.6191428303718567,-0.003589233849197626
1708009824251402500,3.033402587890625,9.876375198364258,-0.8129615187644958,-0.08075776696205139
1708009824269958000,3.0519580078125,9.757332801818848,-0.5563312768936157,-0.3320041298866272
1708009824288513300,3.07051318359375,9.853045463562012,-0.40797626972198486,-0.5389832854270935
1708009824307068700,3.089068603515625,9.886545181274414,-0.5617151260375977,-0.2512463629245758
1708009824325624000,3.1076240234375,9.829116821289062,-0.7100701332092285,0.06640082597732544
1708009824344179200,3.12617919921875,9.807581901550293,-0.5539384484291077,-0.25004997849464417
1708009824362734600,3.144734619140625,9.747162818908691,-0.47976094484329224,-0.6436693072319031
1708009824381290000,3.1632900390625,9.77826976776123,-0.35054850578308105,-0.34576287865638733
1708009824399845400,3.181845458984375,9.854242324829102,-0.5156532526016235,0.17228323221206665
1708009824418400800,3.20040087890625,9.839286804199219,-0.6167500615119934,0.13160525262355804
1708009824436956200,3.2189560546875,9.790233612060547,-0.5300102233886719,-0.2883351147174835
1708009824455511300,3.23751123046875,9.841081619262695,-0.17168502509593964,-0.2356930375099182
1708009824474066700,3.256066650390625,9.845867156982422,-0.5880361795425415,0.08315058797597885
1708009824492622000,3.2746220703125,9.808777809143066,-0.5228317379951477,0.17228323221206665
1708009824511177500,3.293177490234375,9.865608215332031,-0.17168502509593964,-0.137587308883667
1708009824529732900,3.31173291015625,9.839286804199219,-0.2021935135126114,-0.15672987699508667
1708009824548288300,3.330288330078125,9.769296646118164,-0.47976094484329224,0.031106693670153618
1708009824566843600,3.34884375,9.855438232421875,-0.1788634955883026,0.025722842663526535
1708009824585398800,3.367398681640625,9.79262638092041,-0.18783657252788544,-0.30508488416671753
1708009824603954200,3.3859541015625,9.818349838256836,-0.1543370634317398,-0.39421752095222473
1708009824622509600,3.404509521484375,9.879964828491211,-0.2356930375099182,-0.137587308883667
1708009824641065000,3.42306494140625,9.871589660644531,-0.3361915946006775,-0.05623133108019829
1708009824659620400,3.441620361328125,9.832706451416016,-0.35054850578308105,-0.37028929591178894
1708009824678175700,3.46017578125,9.824331283569336,-0.08015955984592438,-0.5629115104675293
1708009824696731000,3.47873095703125,9.869196891784668,-0.049651071429252625,-0.3080759048461914
1708009824715286300,3.497286376953125,9.857233047485352,-0.16689938306808472,-0.0005982056609354913
1708009824733841700,3.515841552734375,9.846465110778809,0.06759724020957947,-0.12323036789894104
1708009824752397000,3.53439697265625,9.794421195983887,0.37866419553756714,-0.37447673082351685
1708009824770952400,3.552952392578125,9.783653259277344,0.2925225794315338,-0.2183450609445572
1708009824789507800,3.5715078125,9.795618057250977,-0.06400800496339798,0.07178468257188797
