time,seconds_elapsed,z,y,x
1708009822118292000,0.9002919921875,-54.26250076293945,-32.54999923706055,17.11250114440918
1708009822128108000,0.91010791015625,-54.72500228881836,-32.60000228881836,16.625
1708009822137922800,0.9199228515625,-54.20000076293945,-32.66250228881836,15.987500190734863
1708009822147743200,0.9297431640625,-53.67499923706055,-32.29999923706055,15.725000381469727
1708009822157561900,0.939561767578125,-54.35000228881836,-32.29999923706055,15.725000381469727
1708009822167376600,0.949376708984375,-54.900001525878906,-32.60000228881836,16.625
1708009822177193000,0.95919287109375,-54.38750076293945,-32.60000228881836,16.625
1708009822187010300,0.96901025390625,-54.20000076293945,-32.400001525878906,16.024999618530273
1708009822196825300,0.978825439453125,-54.07500076293945,-33,16.42500114440918
1708009822206641400,0.988641357421875,-54.07500076293945,-32.60000228881836,16.625
1708009822216455200,0.998455078125,-54.6875,-31.837499618530273,16.399999618530273
1708009822226272500,1.0082724609375,-54.712501525878906,-32.22500228881836,16.512500762939453
1708009822236086500,1.01808642578125,-54.22500228881836,-32.75,16.3125
1708009822245907700,1.02790771484375,-54.41250228881836,-33,16.42500114440918
1708009822255725800,1.037725830078125,-54.72500228881836,-32.86249923706055,16.4375
1708009822265539600,1.04753955078125,-54.53750228881836,-32.10000228881836,16.537500381469727
1708009822275355600,1.057355712890625,-55.0625,-32.17499923706055,17
1708009822285171000,1.0671708984375,-54.75,-32.82500076293945,16.92500114440918
1708009822294986000,1.076986083984375,-54.41250228881836,-32.587501525878906,16.80000114440918
1708009822304804900,1.086804931640625,-54.5625,-32.60000228881836,16.625
1708009822314620700,1.09662060546875,-54.91250228881836,-32.86249923706055,16.587499618530273
1708009822324438000,1.10643798828125,-54.41250228881836,-32.5625,16.950000762939453
1708009822334257700,1.116257568359375,-54.72500228881836,-32.025001525878906,17.17500114440918
1708009822344078000,1.126078125,-55.23749923706055,-32.712501525878906,16.774999618530273
1708009822353900000,1.135900146484375,-54.41250228881836,-33,16.587499618530273
1708009822363722000,1.145721923828125,-54.41250228881836,-32.29999923706055,16.98750114440918
1708009822373538300,1.155538330078125,-54.57500076293945,-32.85000228881836,16.762500762939453
1708009822383354400,1.165354248046875,-55.0625,-33.16250228881836,16.087499618530273
1708009822393169000,1.1751689453125,-55.23749923706055,-33.150001525878906,16.25
1708009822402983700,1.184983642578125,-54.57500076293945,-32.85000228881836,16.762500762939453
1708009822412800300,1.19480029296875,-53.712501525878906,-32.25,16.36250114440918
1708009822422616800,1.204616943359375,-54.67499923706055,-31.875,16.087499618530273
1708009822432428800,1.2144287109375,-55.025001525878906,-32.25,16.200000762939453
1708009822442242300,1.2242421875,-54.38750076293945,-33.03750228881836,16.100000381469727
1708009822452052500,1.234052490234375,-54.72500228881836,-33.16250228881836,16.087499618530273
1708009822461865200,1.243865234375,-54.900001525878906,-32.60000228881836,16.625
1708009822471680000,1.253679931640625,-54.900001525878906,-32.1875,16.837499618530273
1708009822481493500,1.263493408203125,-54.20000076293945,-32.36249923706055,16.350000381469727
1708009822491307300,1.273307373046875,-54.07500076293945,-32.47500228881836,16.649999618530273
1708009822501117400,1.283117431640625,-54.900001525878906,-32.45000076293945,16.8125
1708009822510936300,1.292936279296875,-55.23749923706055,-32.32500076293945,16.8125
1708009822520746800,1.302746826171875,-54.60000228881836,-32.525001525878906,17.262500762939453
1708009822530565400,1.3125654296875,-53.775001525878906,-32.25,17.625
1708009822540383000,1.322383056640625,-54.41250228881836,-32.4375,16.962499618530273
1708009822550201900,1.332201904296875,-54.41250228881836,-32.587501525878906,16.80000114440918
1708009822560021800,1.342021728515625,-53.900001525878906,-32.625,16.475000381469727
1708009822569850600,1.3518505859375,-54.57500076293945,-33,16.587499618530273
1708009822579658200,1.361658203125,-54.75,-33.11249923706055,16.725000381469727
1708009822589478100,1.37147802734375,-54.38750076293945,-32.48749923706055,16.5
1708009822599296300,1.381296142578125,-54.38750076293945,-32.48749923706055,16.5
1708009822609117700,1.39111767578125,-54.23749923706055,-32.85000228881836,16.762500762939453
1708009822618932000,1.400931884765625,-53.775001525878906,-32.8125,17.075000762939453
1708009822628746500,1.41074658203125,-54.57500076293945,-33,16.587499618530273
1708009822638560300,1.420560302734375,-54.91250228881836,-32.5625,16.950000762939453
1708009822648375800,1.430375732421875,-54.57500076293945,-32.41250228881836,17.137500762939453
1708009822658190000,1.440190185546875,-54.72500228881836,-32.1875,16.837499618530273
1708009822668001800,1.450001708984375,-54.41250228881836,-32.28750228881836,17.149999618530273
1708009822677815000,1.45981494140625,-53.88750076293945,-32.36249923706055,16.512500762939453
1708009822687630300,1.46963037109375,-53.88750076293945,-32.337501525878906,16.662500381469727
1708009822697443800,1.47944384765625,-54.75,-32.54999923706055,17.11250114440918
1708009822707255600,1.489255615234375,-54.38750076293945,-32.625,16.475000381469727
1708009822717070800,1.49907080078125,-54.53750228881836,-32.66250228881836,15.987500190734863
1708009822726882000,1.508882080078125,-54.712501525878906,-32.525001525878906,16.012500762939453
1708009822736695800,1.51869580078125,-54.53750228881836,-32.36249923706055,16.350000381469727
1708009822746509800,1.528509765625,-54.712501525878906,-32.625,16.3125
1708009822756327000,1.538326904296875,-55.212501525878906,-32.92499923706055,15.949999809265137
1708009822766133800,1.5481337890625,-55.20000076293945,-32.66250228881836,15.987500190734863
1708009822775947000,1.557947021484375,-55.0625,-32.60000228881836,16.475000381469727
1708009822785761300,1.56776123046875,-54.72500228881836,-32.86249923706055,16.4375
1708009822795577900,1.577577880859375,-54.712501525878906,-32.66250228881836,15.987500190734863
1708009822805394400,1.58739453125,-55.04999923706055,-32.51250076293945,16.17500114440918
1708009822815212500,1.597212646484375,-55.400001525878906,-32.73749923706055,16.462499618530273
1708009822825029600,1.607029541015625,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009822834847500,1.616847412109375,-54.6875,-32.26250076293945,16.05000114440918
1708009822844667400,1.62666748046875,-54.875,-32.51250076293945,16.17500114440918
1708009822854481200,1.636481201171875,-54.875,-32.375,16.17500114440918
1708009822864298000,1.646298095703125,-54.875,-32.625,16.3125
1708009822874114300,1.6561142578125,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009822883929600,1.6659296875,-55.025001525878906,-32.26250076293945,16.05000114440918
1708009822893745400,1.675745361328125,-55.212501525878906,-32.212501525878906,16.512500762939453
1708009822903561200,1.685561279296875,-54.91250228881836,-32.712501525878906,16.774999618530273
1708009822913379000,1.695379150390625,-54.38750076293945,-32.900001525878906,16.125
1708009822923192000,1.705192138671875,-54.375,-32.51250076293945,16.17500114440918
1708009822933007600,1.715007568359375,-54.5625,-32.60000228881836,16.625
1708009822942820900,1.72482080078125,-54.42499923706055,-32.82500076293945,16.92500114440918
1708009822952633300,1.73463330078125,-55.0625,-32.60000228881836,16.475000381469727
1708009822962449700,1.74444970703125,-54.900001525878906,-32.587501525878906,16.80000114440918
1708009822972264400,1.754264404296875,-54.38750076293945,-32.625,16.3125
1708009822982081800,1.764081787109375,-54.837501525878906,-32.712501525878906,15.350000381469727
1708009822991897900,1.77389794921875,-55.025001525878906,-32.8125,15.65000057220459
1708009823001713400,1.78371337890625,-54.875,-32.625,16.3125
1708009823011527000,1.79352685546875,-55.38750076293945,-32.36249923706055,16.350000381469727
1708009823021341400,1.803341552734375,-55.212501525878906,-32.36249923706055,16.350000381469727
1708009823031155700,1.81315576171875,-54.72500228881836,-32.212501525878906,16.6875
1708009823040970800,1.822970703125,-55.212501525878906,-32.337501525878906,16.662500381469727
1708009823050784000,1.832783935546875,-55.01250076293945,-32,16.0625
1708009823060602000,1.84260205078125,-54.16250228881836,-32.03750228881836,15.762499809265137
1708009823070419700,1.852419677734375,-54.712501525878906,-32.9375,15.800000190734863
1708009823080236800,1.86223681640625,-54.900001525878906,-33.150001525878906,16.25
1708009823090052900,1.872052978515625,-54.375,-32.63750076293945,16.162500381469727
1708009823099870700,1.88187060546875,-54.875,-32.48749923706055,16.325000762939453
1708009823109684000,1.89168408203125,-55.0625,-32.60000228881836,16.625
1708009823119498000,1.901498046875,-54.22500228881836,-32.47500228881836,16.649999618530273
1708009823129313800,1.911313720703125,-54.72500228881836,-32.1875,16.837499618530273
1708009823139126300,1.921126220703125,-55.212501525878906,-32.212501525878906,16.512500762939453
1708009823148937700,1.930937744140625,-54.53750228881836,-32.48749923706055,16.325000762939453
1708009823158753800,1.94075390625,-54.875,-32.22500228881836,16.36250114440918
1708009823168569300,1.9505693359375,-54.72500228881836,-32.60000228881836,16.475000381469727
1708009823178382800,1.9603828125,-55.04999923706055,-32.92499923706055,15.949999809265137
1708009823188201000,1.970200927734375,-55.20000076293945,-32.400001525878906,16.024999618530273
1708009823198014700,1.9800146484375,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009823207833600,1.98983349609375,-54.712501525878906,-32.8125,15.824999809265137
1708009823217654300,1.999654296875,-54.875,-32.78750228881836,15.975000381469727
1708009823227474400,2.009474365234375,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009823237288000,2.019287841796875,-55.04999923706055,-32.66250228881836,15.987500190734863
1708009823247100200,2.02910009765625,-55.38750076293945,-32.88750076293945,16.274999618530273
1708009823256916200,2.038916259765625,-55.20000076293945,-32.66250228881836,15.987500190734863
1708009823266734300,2.048734375,-54.86249923706055,-32.67499923706055,15.83750057220459
1708009823276554500,2.058554443359375,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009823286371300,2.068371337890625,-54.53750228881836,-32.48749923706055,16.325000762939453
1708009823296184600,2.0781845703125,-54.38750076293945,-32.73749923706055,16.462499618530273
1708009823306004700,2.088004638671875,-54.75,-32.82500076293945,16.92500114440918
1708009823315822800,2.09782275390625,-54.75,-32.712501525878906,16.774999618530273
1708009823325635000,2.107635009765625,-54.07500076293945,-32.60000228881836,16.625
1708009823335451600,2.11745166015625,-54.41250228881836,-32.712501525878906,16.774999618530273
1708009823345272000,2.12727197265625,-54.41250228881836,-32.5625,16.950000762939453
1708009823355090200,2.137090087890625,-54.23749923706055,-32.5625,16.950000762939453
1708009823364907000,2.146906982421875,-53.75,-32.712501525878906,16.774999618530273
1708009823374725400,2.156725341796875,-53.41250228881836,-32.85000228881836,16.762500762939453
1708009823384545500,2.166545654296875,-54.23749923706055,-32.73749923706055,16.625
1708009823394364000,2.176364013671875,-54.57500076293945,-32.712501525878906,16.774999618530273
1708009823404181500,2.186181396484375,-54.23749923706055,-32.5625,16.950000762939453
1708009823413998300,2.195998291015625,-53.712501525878906,-32.625,16.3125
1708009823423818000,2.20581787109375,-54.04999923706055,-32.63750076293945,16.162500381469727
1708009823433633300,2.21563330078125,-54.53750228881836,-32.525001525878906,16.012500762939453
1708009823443445500,2.225445556640625,-54.5625,-32.625,16.3125
1708009823453258800,2.2352587890625,-54.75,-32.85000228881836,16.762500762939453
1708009823463073800,2.24507373046875,-54.75,-32.97500228881836,16.73750114440918
1708009823472887800,2.2548876953125,-54.07500076293945,-32.45000076293945,16.8125
1708009823482694400,2.2646943359375,-54.53750228881836,-32.36249923706055,16.350000381469727
1708009823492502300,2.274502197265625,-54.72500228881836,-32.75,16.287500381469727
1708009823502316000,2.28431591796875,-54.087501525878906,-32.82500076293945,16.92500114440918
1708009823512127500,2.29412744140625,-54.41250228881836,-32.587501525878906,16.80000114440918
1708009823521940500,2.3039404296875,-54.712501525878906,-32.625,16.3125
1708009823531753200,2.313753173828125,-54.5625,-32.45000076293945,16.8125
1708009823541564400,2.323564453125,-54.60000228881836,-32.375,17.600000381469727
1708009823551377000,2.333376953125,-54.087501525878906,-32.54999923706055,17.262500762939453
1708009823561186800,2.343186767578125,-53.73749923706055,-32.75,16.3125
1708009823571003100,2.353003173828125,-54.375,-32.66250228881836,15.987500190734863
1708009823580817400,2.3628173828125,-54.53750228881836,-32.51250076293945,16.17500114440918
1708009823590634800,2.372634765625,-54.22500228881836,-32.63750076293945,16.162500381469727
1708009823600449000,2.382448974609375,-54.5625,-32.625,16.3125
1708009823610261800,2.39226171875,-54.900001525878906,-32.73749923706055,16.462499618530273
1708009823620075300,2.4020751953125,-54.38750076293945,-32.625,16.475000381469727
1708009823629890000,2.41189013671875,-54.38750076293945,-32.48749923706055,16.5
1708009823639707000,2.421706787109375,-54.900001525878906,-32.60000228881836,16.625
1708009823649525500,2.431525390625,-54.875,-32.337501525878906,16.5
1708009823659334000,2.441333984375,-54.712501525878906,-32.375,16.17500114440918
1708009823669149000,2.45114892578125,-55.04999923706055,-32.625,16.3125
1708009823678966000,2.460966064453125,-54.875,-32.375,16.17500114440918
1708009823688780300,2.4707802734375,-54.5625,-32.337501525878906,16.662500381469727
1708009823698592800,2.4805927734375,-54.75,-32.70000076293945,16.92500114440918
1708009823708407600,2.490407470703125,-54.712501525878906,-32.625,16.3125
1708009823718217500,2.500217529296875,-54.900001525878906,-32.47500228881836,16.649999618530273
1708009823728030700,2.51003076171875,-55.400001525878906,-32.712501525878906,16.774999618530273
1708009823737848600,2.5198486328125,-54.712501525878906,-32.63750076293945,16.162500381469727
1708009823747657000,2.529656982421875,-54.712501525878906,-32.625,16.3125
1708009823757473500,2.5394736328125,-54.42499923706055,-32.8125,17.075000762939453
1708009823767286800,2.549286865234375,-54.57500076293945,-32.29999923706055,16.98750114440918
1708009823777099800,2.559099853515625,-54.900001525878906,-32.337501525878906,16.662500381469727
1708009823786910000,2.568909912109375,-54.26250076293945,-32.962501525878906,16.912500381469727
1708009823796725000,2.57872509765625,-54.26250076293945,-33.11249923706055,16.725000381469727
1708009823806544400,2.58854443359375,-55.23749923706055,-32.73749923706055,16.462499618530273
1708009823816360700,2.598360595703125,-55.53750228881836,-32.78750228881836,15.975000381469727
1708009823826174200,2.60817431640625,-54.53750228881836,-32.8125,15.824999809265137
1708009823835988500,2.617988525390625,-54.375,-32.400001525878906,16.024999618530273
1708009823845805300,2.627805419921875,-54.900001525878906,-32.47500228881836,16.649999618530273
1708009823855619800,2.637619873046875,-54.60000228881836,-33.087501525878906,16.887500762939453
1708009823865439500,2.647439453125,-54.5625,-32.60000228881836,16.625
1708009823875259400,2.65725927734375,-54.53750228881836,-32.25,16.200000762939453
1708009823885077800,2.667077880859375,-54.03750228881836,-32.66250228881836,15.987500190734863
1708009823894893800,2.676893798828125,-54.03750228881836,-32.66250228881836,15.987500190734863
1708009823904712000,2.6867119140625,-54.22500228881836,-32.900001525878906,16.125
1708009823914526200,2.696526123046875,-54.04999923706055,-32.900001525878906,16.125
1708009823924341200,2.70634130859375,-54.375,-32.22500228881836,16.36250114440918
1708009823934155000,2.716155029296875,-54.1875,-32,16.087499618530273
1708009823943969300,2.72596923828125,-54.525001525878906,-32.11249923706055,16.212499618530273
1708009823953781000,2.735781005859375,-55.38750076293945,-32.212501525878906,16.512500762939453
1708009823963594800,2.7455947265625,-54.72500228881836,-32.60000228881836,16.475000381469727
1708009823973407200,2.7554072265625,-54.22500228881836,-32.48749923706055,16.5
1708009823983224000,2.76522412109375,-54.900001525878906,-32.32500076293945,16.8125
1708009823993036800,2.775036865234375,-55.212501525878906,-32.60000228881836,16.475000381469727
1708009824002853000,2.78485302734375,-54.38750076293945,-33.04999923706055,15.949999809265137
1708009824012665000,2.7946650390625,-54.5625,-32.73749923706055,16.462499618530273
1708009824022479600,2.804479736328125,-54.5625,-32.32500076293945,16.837499618530273
1708009824032290800,2.814290771484375,-53.88750076293945,-31.8125,16.73750114440918
1708009824042103000,2.82410302734375,-54.04999923706055,-32.0625,16.850000381469727
1708009824051918000,2.83391796875,-54.900001525878906,-32.32500076293945,16.8125
1708009824061734100,2.843734130859375,-55.025001525878906,-31.962499618530273,16.387500762939453
1708009824071548400,2.85354833984375,-55.400001525878906,-32.17499923706055,17
1708009824081359000,2.863359130859375,-55.087501525878906,-32.13750076293945,17.325000762939453
1708009824091174100,2.873174072265625,-54.38750076293945,-32.07500076293945,16.700000762939453
1708009824100986600,2.882986572265625,-54.72500228881836,-32.60000228881836,16.625
1708009824110799000,2.892799072265625,-54.900001525878906,-32.86249923706055,16.4375
1708009824120612400,2.9026123046875,-54.53750228881836,-32.51250076293945,16.17500114440918
1708009824130424600,2.912424560546875,-54.72500228881836,-32.337501525878906,16.662500381469727
1708009824140235500,2.922235595703125,-54.38750076293945,-32.07500076293945,16.700000762939453
1708009824150044700,2.932044677734375,-54.1875,-31.98750114440918,16.23750114440918
1708009824159855600,2.941855712890625,-54.86249923706055,-31.98750114440918,16.23750114440918
1708009824169668000,2.951668212890625,-55.23749923706055,-32.29999923706055,16.98750114440918
1708009824179482600,2.961482666015625,-55.087501525878906,-32.41250228881836,17.137500762939453
1708009824189298000,2.9712978515625,-55.087501525878906,-32.28750228881836,17.137500762939453
1708009824199115500,2.981115478515625,-55.38750076293945,-32.07500076293945,16.700000762939453
1708009824208931600,2.990931640625,-54.53750228881836,-31.8125,16.725000381469727
1708009824218750200,3.000750244140625,-54.72500228881836,-31.887500762939453,17.36250114440918
1708009824228568000,3.010568115234375,-54.91250228881836,-32.54999923706055,17.11250114440918
1708009824238384400,3.02038427734375,-54.41250228881836,-32.587501525878906,16.80000114440918
1708009824248198700,3.03019873046875,-54.5625,-32.32500076293945,16.837499618530273
1708009824258012700,3.0400126953125,-54.75,-32.41250228881836,17.137500762939453
1708009824267827000,3.049826904296875,-54.60000228881836,-32.525001525878906,17.262500762939453
1708009824277643000,3.05964306640625,-54.75,-32.54999923706055,17.11250114440918
1708009824287462400,3.06946240234375,-54.41250228881836,-32.45000076293945,16.8125
1708009824297280000,3.079280029296875,-54.5625,-32.47500228881836,16.649999618530273
1708009824307097300,3.089097412109375,-54.75,-32.54999923706055,17.11250114440918
1708009824316909600,3.09890966796875,-54.60000228881836,-32.525001525878906,17.262500762939453
1708009824326723300,3.108723388671875,-54.72500228881836,-32.47500228881836,16.5
1708009824336534300,3.1185341796875,-54.5625,-32.900001525878906,16.125
1708009824346355000,3.12835498046875,-54.07500076293945,-32.75,16.462499618530273
1708009824356172500,3.138172607421875,-54.07500076293945,-32.32500076293945,16.837499618530273
1708009824365988900,3.14798876953125,-54.41250228881836,-32.712501525878906,16.774999618530273
1708009824375805200,3.15780517578125,-55.23749923706055,-32.587501525878906,16.80000114440918
1708009824385623000,3.167623046875,-55.20000076293945,-32.22500228881836,16.36250114440918
1708009824395439600,3.177439697265625,-54.875,-32.212501525878906,16.6875
1708009824405249500,3.18724951171875,-54.57500076293945,-32.29999923706055,16.98750114440918
1708009824415063600,3.1970634765625,-53.525001525878906,-32.25,16.212499618530273
1708009824424881000,3.206880859375,-54.375,-32.22500228881836,16.36250114440918
1708009824434699300,3.21669921875,-55.25,-32.54999923706055,17.11250114440918
1708009824444514600,3.2265146484375,-54.5625,-32.32500076293945,16.837499618530273
1708009824454328000,3.236328125,-54.875,-32.375,16.17500114440918
1708009824464144100,3.24614404296875,-55.0625,-32.86249923706055,16.4375
1708009824473958000,3.2559580078125,-53.73749923706055,-32.60000228881836,16.625
1708009824483771600,3.265771728515625,-54.20000076293945,-32.22500228881836,16.36250114440918
1708009824493585200,3.275585205078125,-54.5625,-32.45000076293945,16.8125
1708009824503397600,3.285397705078125,-54.41250228881836,-32.587501525878906,16.80000114440918
1708009824513209000,3.295208984375,-54.38750076293945,-32.625,16.475000381469727
1708009824523025700,3.305025634765625,-54.5625,-32.48749923706055,16.5
1708009824532841000,3.314841064453125,-54.04999923706055,-32.36249923706055,16.512500762939453
1708009824542659800,3.324659912109375,-53.88750076293945,-32.36249923706055,16.512500762939453
1708009824552470800,3.334470703125,-54.07500076293945,-32.28750228881836,17.149999618530273
1708009824562285800,3.344285888671875,-54.38750076293945,-32.32500076293945,16.837499618530273
1708009824572095500,3.354095458984375,-55.36249923706055,-32.10000228881836,16.387500762939453
1708009824581907500,3.363907470703125,-55.04999923706055,-32.47500228881836,16.5
1708009824591721500,3.373721435546875,-54.42499923706055,-32.54999923706055,17.11250114440918
1708009824601534200,3.3835341796875,-55.0625,-31.912500381469727,17.037500381469727
1708009824611349500,3.393349609375,-55.23749923706055,-32.17499923706055,17
1708009824621165600,3.40316552734375,-54.22500228881836,-32.47500228881836,16.649999618530273
1708009824630982400,3.412982421875,-54.53750228881836,-32.22500228881836,16.512500762939453
1708009824640800500,3.422800537109375,-55.23749923706055,-32.29999923706055,16.98750114440918
1708009824650611500,3.432611572265625,-54.38750076293945,-32.337501525878906,16.662500381469727
1708009824660425000,3.442425048828125,-54.72500228881836,-32.29999923706055,16.98750114440918
1708009824670240500,3.452240478515625,-54.42499923706055,-32.54999923706055,17.262500762939453
1708009824680055300,3.46205517578125,-53.73749923706055,-32.60000228881836,16.625
1708009824689869800,3.471869873046875,-54.875,-32.337501525878906,16.5
1708009824699681300,3.481681396484375,-54.91250228881836,-32.67499923706055,17.100000381469727
1708009824709496600,3.49149658203125,-54.23749923706055,-32.86249923706055,16.61250114440918
1708009824719315000,3.50131494140625,-54.38750076293945,-32.625,16.3125
1708009824729134800,3.511134765625,-54.42499923706055,-32.54999923706055,17.11250114440918
1708009824738954000,3.5209541015625,-54.75,-32.4375,16.962499618530273
1708009824748770600,3.5307705078125,-55.0625,-32.587501525878906,16.80000114440918
1708009824758587600,3.540587646484375,-54.72500228881836,-32.45000076293945,16.8125
1708009824768405800,3.55040576171875,-54.375,-32.10000228881836,16.387500762939453
1708009824778223000,3.56022314453125,-54.20000076293945,-32.10000228881836,16.387500762939453
1708009824788039000,3.570038818359375,-53.712501525878906,-32.10000228881836,16.537500381469727
1708009824797856300,3.579856201171875,-54.22500228881836,-32.212501525878906,16.6875
1708009824807676000,3.589676025390625,-54.72500228881836,-32.17499923706055,17
1708009824817494500,3.59949462890625,-54.53750228881836,-31.950000762939453,16.725000381469727
1708009824827314700,3.609314697265625,-54.375,-32.22500228881836,16.512500762939453
1708009824837136000,3.619135986328125,-54.38750076293945,-32.47500228881836,16.649999618530273
1708009824846952200,3.6289521484375,-54.23749923706055,-32.5625,16.950000762939453
1708009824856768000,3.63876806640625,-54.23749923706055,-32.5625,16.950000762939453
1708009824866579200,3.6485791015625,-54.23749923706055,-32.5625,16.950000762939453
1708009824876390700,3.658390625,-54.57500076293945,-32.5625,16.950000762939453
1708009824886204200,3.6682041015625,-54.72500228881836,-32.47500228881836,16.5
1708009824896021500,3.678021484375,-54.38750076293945,-32.775001525878906,16.137500762939453
1708009824905838000,3.687838134765625,-54.38750076293945,-32.60000228881836,16.625
1708009824915651300,3.6976513671875,-53.900001525878906,-32.32500076293945,16.837499618530273
1708009824925465000,3.707465087890625,-54.22500228881836,-32.625,16.475000381469727
1708009824935279900,3.71727978515625,-54.5625,-32.48749923706055,16.5
1708009824945097700,3.72709765625,-54.07500076293945,-32.47500228881836,16.649999618530273
1708009824954912300,3.736912353515625,-54.5625,-32.36249923706055,16.512500762939453
