time,seconds_elapsed,relativeAltitude,pressure
1708009872297280300,51.0792802734375,1.6804885864257812,1004.828125
1708009872337286000,51.119285888671875,1.6804885864257812,1004.828125
1708009872377279700,51.15927978515625,1.6144256591796875,1004.8359985351562
1708009872417280000,51.19928002929687,1.593292236328125,1004.83837890625
1708009872457279700,51.23927978515625,1.7597503662109375,1004.8187866210938
1708009872497283600,51.27928369140625,1.7676773071289062,1004.8177490234375
1708009872537283600,51.31928369140625,1.7993850708007812,1004.8139038085938
1708009872577279000,51.35927905273437,1.77032470703125,1004.8173217773438
1708009872617278700,51.39927880859375,1.865447998046875,1004.8060302734375
1708009872657282600,51.43928247070313,1.7650375366210938,1004.8179321289062
1708009872697281000,51.47928100585938,1.883941650390625,1004.803955078125
1708009872737288700,51.51928881835938,1.5140228271484375,1004.847900390625
1708009872777281800,51.55928173828125,1.7042694091796875,1004.8251953125
1708009872817284000,51.5992841796875,1.6144256591796875,1004.8359985351562
1708009872857283300,51.639283447265626,1.8575210571289062,1004.806884765625
1708009872897284900,51.679284912109374,2.0213394165039062,1004.787353515625
1708009872937278500,51.71927856445313,1.757110595703125,1004.8190307617188
1708009872977280800,51.75928076171875,1.720123291015625,1004.823486328125
1708009873017286000,51.799285888671875,1.8628005981445312,1004.8062744140625
1708009873057290500,51.83929052734375,1.9869918823242188,1004.7913818359375
1708009873097279500,51.87927954101563,1.865447998046875,1004.8060302734375
1708009873137277200,51.919277099609374,1.8575210571289062,1004.80712890625
1708009873177287700,51.95928759765625,1.93414306640625,1004.7977905273438
1708009873217289700,51.99928979492187,1.7597503662109375,1004.8187866210938
1708009873257286100,52.0392861328125,1.6197128295898438,1004.8353881835938
1708009873297287000,52.07928686523437,1.72540283203125,1004.8228149414062
1708009873337278700,52.11927880859375,1.59857177734375,1004.8379516601562
1708009873377287700,52.15928759765625,1.7333297729492188,1004.8219604492188
1708009873417286700,52.19928662109375,1.7993850708007812,1004.8139038085938
1708009873457278700,52.23927880859375,1.68841552734375,1004.8272705078125
1708009873497279700,52.27927978515625,1.7914581298828125,1004.8150024414062
1708009873537285400,52.319285400390626,1.6989822387695312,1004.8260498046875
1708009873577284900,52.35928491210937,1.8443069458007812,1004.80859375
1708009873617278000,52.39927783203125,1.7121963500976562,1004.8243408203125
1708009873657286700,52.43928662109375,1.5219497680664062,1004.8470458984375
1708009873697289500,52.47928955078125,1.3819122314453125,1004.8636474609375
1708009873737281300,52.51928125,1.6540603637695312,1004.8313598632812
1708009873777289500,52.55928955078125,1.6989822387695312,1004.8260498046875
1708009873817286100,52.5992861328125,1.7967453002929688,1004.8141479492188
1708009873857286400,52.63928637695312,1.7861785888671875,1004.8156127929688
1708009873897279700,52.67927978515625,1.8178863525390625,1004.811767578125
1708009873937278000,52.71927783203125,1.8760147094726562,1004.8047485351562
1708009873977279000,52.75927905273438,1.6038589477539062,1004.8370971679688
1708009874017279000,52.79927905273438,1.8310928344726562,1004.810302734375
1708009874057281300,52.83928125,1.529876708984375,1004.84619140625
1708009874097282800,52.87928271484375,1.7439041137695312,1004.8204956054688
1708009874137278200,52.9192783203125,1.6778411865234375,1004.828369140625
1708009874177286700,52.95928662109375,1.7650375366210938,1004.8181762695312
1708009874217279500,52.999279541015625,1.6329269409179688,1004.8338623046875
1708009874257286100,53.0392861328125,1.611785888671875,1004.83642578125
1708009874297281300,53.07928125,1.5906524658203125,1004.8388061523438
1708009874337292300,53.11929223632813,1.5853652954101562,1004.839599609375
